year,province,category,value,,
2020,Aceh,vulnerable,0.005733392,,
2020,Bali,amc,0.007325043,,
2020,Bali,mc,0.005995855,,
2020,Bali,poor,0.000611111,,
2020,Bali,uc,5.547510011133158e-05,,
2020,Bali,vulnerable,0.002178137,,
2020,Banten,amc,0.025283315240562695,,
2020,Banten,mc,0.012179698826224094,,
2020,Banten,poor,0.002870667,,
2020,Banten,uc,0.000185712,,
2020,Banten,vulnerable,0.007949313,,
2020,Bengkulu,amc,0.003555254,,
2020,Bengkulu,mc,0.000810299,,
2020,Bengkulu,poor,0.001119355,,
2020,Bengkulu,uc,8.744821116746533e-06,,
2020,Bengkulu,vulnerable,0.001952511,,
2020,DI Yogyakarta,amc,0.005725432,,
2020,DI Yogyakarta,mc,0.003706697,,
2020,DI Yogyakarta,poor,0.001759866,,
2020,DI Yogyakarta,uc,7.670803256655389e-05,,
2020,DI Yogyakarta,vulnerable,0.003056857,,
2020,DKI Jakarta,amc,0.019069402,,
2020,DKI Jakarta,mc,0.011398752064912351,,
2020,DKI Jakarta,poor,0.001778898,,
2020,DKI Jakarta,uc,0.000267642,,
2020,DKI Jakarta,vulnerable,0.006784388,,
2020,Gorontalo,amc,0.001847034,,
2020,Gorontalo,mc,0.001153301,,
2020,Gorontalo,poor,0.000684443,,
2020,Gorontalo,uc,1.7811998069703286e-05,,
2020,Gorontalo,vulnerable,0.000793343,,
2020,Jambi,amc,0.00686957,,
2020,Jambi,mc,0.00206405,,
2020,Jambi,poor,0.001027685,,
2020,Jambi,uc,5.47870086833137e-06,,
2020,Jambi,vulnerable,0.003589601,,
2020,Jawa Barat,amc,0.08248537,,
2020,Jawa Barat,mc,0.053052872082622035,,
2020,Jawa Barat,poor,0.014502439545202101,,
2020,Jawa Barat,uc,0.001229834,,
2020,Jawa Barat,vulnerable,0.032886396991111726,,
2020,Jawa Tengah,amc,0.060357829,,
2020,Jawa Tengah,mc,0.025568998,,
2020,Jawa Tengah,poor,0.014726868430123727,,
2020,Jawa Tengah,uc,0.000362138,,
2020,Jawa Tengah,vulnerable,0.028035452836105687,,
2020,Jawa Timur,amc,0.069196909,,
2020,Jawa Timur,mc,0.028071897059078352,,
2020,Jawa Timur,poor,0.016347952913885945,,
2020,Jawa Timur,uc,0.000378085,,
2020,Jawa Timur,vulnerable,0.033386287490752446,,
2020,Kalimantan Barat,amc,0.010373431,,
2020,Kalimantan Barat,mc,0.002863834,,
2020,Kalimantan Barat,poor,0.001356833,,
2020,Kalimantan Barat,uc,1.433646999383117e-05,,
2020,Kalimantan Barat,vulnerable,0.004326053,,
2020,Kalimantan Selatan,amc,0.008750348,,
2020,Kalimantan Selatan,mc,0.003090705,,
2020,Kalimantan Selatan,poor,0.000695017,,
2020,Kalimantan Selatan,uc,3.394486331185278e-05,,
2020,Kalimantan Selatan,vulnerable,0.003296405,,
2020,Kalimantan Tengah,amc,0.005678538,,
2020,Kalimantan Tengah,mc,0.002161029,,
2020,Kalimantan Tengah,poor,0.000491783,,
2020,Kalimantan Tengah,uc,1.674071810468063e-05,,
2020,Kalimantan Tengah,vulnerable,0.001845507,,
2020,Kalimantan Timur,amc,0.007987246,,
2020,Kalimantan Timur,mc,0.002600446,,
2020,Kalimantan Timur,poor,0.000851837,,
2020,Kalimantan Timur,uc,3.788537292766606e-05,,
2020,Kalimantan Timur,vulnerable,0.002488172,,
2020,Kalimantan Utara,amc,0.001637686,,
2020,Kalimantan Utara,mc,0.000342778,,
2020,Kalimantan Utara,poor,0.00019158,,
2020,Kalimantan Utara,uc,3.3951217863591237e-06,,
2020,Kalimantan Utara,vulnerable,0.000642929,,
2020,Kepulauan Bangka Belitung,amc,0.00308814,,
2020,Kepulauan Bangka Belitung,mc,0.000550625,,
2020,Kepulauan Bangka Belitung,poor,0.000253018,,
2020,Kepulauan Bangka Belitung,uc,1.4904228486188735e-07,,
2020,Kepulauan Bangka Belitung,vulnerable,0.0016954,,
2020,Kepulauan Riau,amc,0.004294831,,
2020,Kepulauan Riau,mc,0.002090601,,
2020,Kepulauan Riau,poor,0.000488191,,
2020,Kepulauan Riau,uc,8.55017106321214e-06,,
2020,Kepulauan Riau,vulnerable,0.001363563,,
2020,Lampung,amc,0.015120201596657381,,
2020,Lampung,mc,0.003215206,,
2020,Lampung,poor,0.003881826,,
2020,Lampung,uc,6.0816446123172463e-05,,
2020,Lampung,vulnerable,0.009177071,,
2020,Maluku,amc,0.002964758,,
2020,Maluku,mc,0.000687532,,
2020,Maluku,poor,0.001177088,,
2020,Maluku,uc,2.8392314162295163e-07,,
2020,Maluku,vulnerable,0.001920315,,
2020,Maluku Utara,amc,0.002644887,,
2020,Maluku Utara,mc,0.000647073,,
2020,Maluku Utara,poor,0.000319507,,
2020,Maluku Utara,uc,3.4086370514366642e-06,,
2020,Maluku Utara,vulnerable,0.001094365,,
2020,Nusa Tenggara Barat,amc,0.008020678,,
2020,Nusa Tenggara Barat,mc,0.004554215,,
2020,Nusa Tenggara Barat,poor,0.00264094,,
2020,Nusa Tenggara Barat,uc,3.4096768474376026e-05,,
2020,Nusa Tenggara Barat,vulnerable,0.003660459,,
2020,Nusa Tenggara Timur,amc,0.008619484,,
2020,Nusa Tenggara Timur,mc,0.00178052,,
2020,Nusa Tenggara Timur,poor,0.004268191,,
2020,Nusa Tenggara Timur,uc,1.6077790670537857e-05,,
2020,Nusa Tenggara Timur,vulnerable,0.005736256,,
2020,Papua,amc,0.005288173,,
2020,Papua,mc,0.00224206,,
2020,Papua,poor,0.003371493,,
2020,Papua,uc,6.437695450179502e-06,,
2020,Papua,vulnerable,0.001748603,,
2020,Papua Barat,amc,0.001548952,,
2020,Papua Barat,mc,0.000599837,,
2020,Papua Barat,poor,0.000771602,,
2020,Papua Barat,uc,3.4451989593793215e-06,,
2020,Papua Barat,vulnerable,0.000687594,,
2020,Riau,amc,0.014973440418697727,,
2020,Riau,mc,0.003719351,,
2020,Riau,poor,0.001788242,,
2020,Riau,uc,5.710839765266745e-05,,
2020,Riau,vulnerable,0.005686236,,
2020,Sulawesi Barat,amc,0.002474767,,
2020,Sulawesi Barat,mc,0.000946451,,
2020,Sulawesi Barat,poor,0.000562362,,
2020,Sulawesi Barat,uc,1.7548689318105036e-05,,
2020,Sulawesi Barat,vulnerable,0.001173511,,
2020,Sulawesi Selatan,amc,0.014658168873560872,,
2020,Sulawesi Selatan,mc,0.009137278,,
2020,Sulawesi Selatan,poor,0.0028738,,
2020,Sulawesi Selatan,uc,0.000139801,,
2020,Sulawesi Selatan,vulnerable,0.006147908,,
2020,Sulawesi Tengah,amc,0.005544196,,
2020,Sulawesi Tengah,mc,0.001486364,,
2020,Sulawesi Tengah,poor,0.001475063,,
2020,Sulawesi Tengah,uc,7.99654187999352e-06,,
2020,Sulawesi Tengah,vulnerable,0.002903586,,
2020,Sulawesi Tenggara,amc,0.004351765,,
2020,Sulawesi Tenggara,mc,0.00271065,,
2020,Sulawesi Tenggara,poor,0.001116534,,
2020,Sulawesi Tenggara,uc,3.930949619242071e-05,,
2020,Sulawesi Tenggara,vulnerable,0.001928381,,
2020,Sulawesi Utara,amc,0.004273222,,
2020,Sulawesi Utara,mc,0.002797784,,
2020,Sulawesi Utara,poor,0.000711638,,
2020,Sulawesi Utara,uc,2.5278374624215066e-05,,
2020,Sulawesi Utara,vulnerable,0.00152684,,
2020,Sumatera Barat,amc,0.010926016542967007,,
2020,Sumatera Barat,mc,0.002575667,,
2020,Sumatera Barat,poor,0.001273453,,
2020,Sumatera Barat,uc,1.342169592656526e-05,,
2020,Sumatera Barat,vulnerable,0.005500029,,
2020,Sumatera Selatan,amc,0.014811633170972829,,
2020,Sumatera Selatan,mc,0.004935292,,
2020,Sumatera Selatan,poor,0.004001196,,
2020,Sumatera Selatan,uc,2.125644831928804e-05,,
2020,Sumatera Selatan,vulnerable,0.007836395,,
2020,Sumatera Utara,amc,0.028743177193935415,,
2020,Sumatera Utara,mc,0.006717579,,
2020,Sumatera Utara,poor,0.004747383,,
2020,Sumatera Utara,uc,7.116520898502503e-05,,
2020,Sumatera Utara,vulnerable,0.013983944324577191,,
2020,Papua Barat Daya,amc,0.005288173,,
2020,Papua Barat Daya,mc,0.00224206,,
2020,Papua Barat Daya,poor,0.003371493,,
2020,Papua Barat Daya,uc,6.437695450179502e-06,,
2020,Papua Barat Daya,vulnerable,0.001748603,,
2020,Papua Tengah,amc,0.005288173,,
2020,Papua Tengah,mc,0.00224206,,
2020,Papua Tengah,poor,0.003371493,,
2020,Papua Tengah,uc,6.437695450179502e-06,,
2020,Papua Tengah,vulnerable,0.001748603,,
2020,Papua Selatan,amc,0.005288173,,
2020,Papua Selatan,mc,0.00224206,,
2020,Papua Selatan,poor,0.003371493,,
2020,Papua Selatan,uc,6.437695450179502e-06,,
2020,Papua Selatan,vulnerable,0.001748603,,
2020,Papua Pegunungan,amc,0.005288173,,
2020,Papua Pegunungan,mc,0.00224206,,
2020,Papua Pegunungan,poor,0.003371493,,
2020,Papua Pegunungan,uc,6.437695450179502e-06,,
2020,Papua Pegunungan,vulnerable,0.001748603,,
2021,Aceh,amc,0.009591554,,
2021,Aceh,mc,0.002051275,,
2021,Aceh,poor,0.003071761,,
2021,Aceh,uc,1.791337549493186e-05,,
2021,Aceh,vulnerable,0.005302784,,
2021,Bali,amc,0.008088567,,
2021,Bali,mc,0.004819447,,
2021,Bali,poor,0.000743655,,
2021,Bali,uc,9.195429687086952e-05,,
2021,Bali,vulnerable,0.002654582,,
2021,Banten,amc,0.025301247303730498,,
2021,Banten,mc,0.010458308548411704,,
2021,Banten,poor,0.003193217,,
2021,Banten,uc,0.000185023,,
2021,Banten,vulnerable,0.008837076,,
2021,Bengkulu,amc,0.003581141,,
2021,Bengkulu,mc,0.00062202,,
2021,Bengkulu,poor,0.00112672,,
2021,Bengkulu,uc,9.591872032863901e-06,,
2021,Bengkulu,vulnerable,0.002064827,,
2021,DI Yogyakarta,amc,0.005948359,,
2021,DI Yogyakarta,mc,0.003256668,,
2021,DI Yogyakarta,poor,0.001864804,,
2021,DI Yogyakarta,uc,0.000124521,,
2021,DI Yogyakarta,vulnerable,0.003377187,,
2021,DKI Jakarta,amc,0.018128887,,
2021,DKI Jakarta,mc,0.011353225889897971,,
2021,DKI Jakarta,poor,0.001848111,,
2021,DKI Jakarta,uc,0.000411432,,
2021,DKI Jakarta,vulnerable,0.007392478,,
2021,Gorontalo,amc,0.001910888,,
2021,Gorontalo,mc,0.001116541,,
2021,Gorontalo,poor,0.000685923,,
2021,Gorontalo,uc,2.157125859593294e-05,,
2021,Gorontalo,vulnerable,0.00065955,,
2021,Jambi,amc,0.007057655,,
2021,Jambi,mc,0.001854838,,
2021,Jambi,poor,0.001082004,,
2021,Jambi,uc,1.2863757201471138e-05,,
2021,Jambi,vulnerable,0.003365903,,
2021,Jawa Barat,amc,0.084027029,,
2021,Jawa Barat,mc,0.050411678,,
2021,Jawa Barat,poor,0.015447633281073604,,
2021,Jawa Barat,uc,0.001493824,,
2021,Jawa Barat,vulnerable,0.032607543404430235,,
2021,Jawa Tengah,amc,0.060262421,,
2021,Jawa Tengah,mc,0.02333361,,
2021,Jawa Tengah,poor,0.015132493425981922,,
2021,Jawa Tengah,uc,0.000463413,,
2021,Jawa Tengah,vulnerable,0.029211087,,
2021,Jawa Timur,amc,0.067887143,,
2021,Jawa Timur,mc,0.028938655400408856,,
2021,Jawa Timur,poor,0.016837207643039243,,
2021,Jawa Timur,uc,0.000405115,,
2021,Jawa Timur,vulnerable,0.033607518,,
2021,Kalimantan Barat,amc,0.010672106784317154,,
2021,Kalimantan Barat,mc,0.002679683,,
2021,Kalimantan Barat,poor,0.001354615,,
2021,Kalimantan Barat,uc,4.566602669487365e-06,,
2021,Kalimantan Barat,vulnerable,0.004245812,,
2021,Kalimantan Selatan,amc,0.009155694,,
2021,Kalimantan Selatan,mc,0.002857318,,
2021,Kalimantan Selatan,poor,0.000766274,,
2021,Kalimantan Selatan,uc,4.3370605348168476e-05,,
2021,Kalimantan Selatan,vulnerable,0.003035917,,
2021,Kalimantan Tengah,amc,0.005523711,,
2021,Kalimantan Tengah,mc,0.002194542,,
2021,Kalimantan Tengah,poor,0.000515657,,
2021,Kalimantan Tengah,uc,2.2833489719714738e-05,,
2021,Kalimantan Tengah,vulnerable,0.001733315,,
2021,Kalimantan Timur,amc,0.007498049,,
2021,Kalimantan Timur,mc,0.002171307,,
2021,Kalimantan Timur,poor,0.000890217,,
2021,Kalimantan Timur,uc,2.66138111887054e-05,,
2021,Kalimantan Timur,vulnerable,0.003029546,,
2021,Kalimantan Utara,amc,0.0014601,,
2021,Kalimantan Utara,mc,0.000269432,,
2021,Kalimantan Utara,poor,0.000194653,,
2021,Kalimantan Utara,uc,4.6435054836921015e-06,,
2021,Kalimantan Utara,vulnerable,0.00071474,,
2021,Kepulauan Bangka Belitung,amc,0.003221015,,
2021,Kepulauan Bangka Belitung,mc,0.000400667,,
2021,Kepulauan Bangka Belitung,poor,0.00026774,,
2021,Kepulauan Bangka Belitung,uc,2.2905102526172217e-06,,
2021,Kepulauan Bangka Belitung,vulnerable,0.001571097,,
2021,Kepulauan Riau,amc,0.00431834,,
2021,Kepulauan Riau,mc,0.00230994,,
2021,Kepulauan Riau,poor,0.000531925,,
2021,Kepulauan Riau,uc,1.406583917923143e-05,,
2021,Kepulauan Riau,vulnerable,0.001520216,,
2021,Lampung,amc,0.01602214,,
2021,Lampung,mc,0.003516725,,
2021,Lampung,poor,0.003991127,,
2021,Lampung,uc,2.067728199447201e-05,,
2021,Lampung,vulnerable,0.008082462,,
2021,Maluku,amc,0.002929685,,
2021,Maluku,mc,0.000518028,,
2021,Maluku,poor,0.001184943,,
2021,Maluku,uc,4.701315917834239e-06,,
2021,Maluku,vulnerable,0.001993313,,
2021,Maluku Utara,amc,0.002595671,,
2021,Maluku Utara,mc,0.0006585,,
2021,Maluku Utara,poor,0.00032092,,
2021,Maluku Utara,uc,3.2854034943829907e-06,,
2021,Maluku Utara,vulnerable,0.001078401,,
2021,Nusa Tenggara Barat,amc,0.009075643,,
2021,Nusa Tenggara Barat,mc,0.004655756,,
2021,Nusa Tenggara Barat,poor,0.002749256,,
2021,Nusa Tenggara Barat,uc,5.679672765774892e-05,,
2021,Nusa Tenggara Barat,vulnerable,0.002904897,,
2021,Nusa Tenggara Timur,amc,0.009235983,,
2021,Nusa Tenggara Timur,mc,0.001971536,,
2021,Nusa Tenggara Timur,poor,0.004305519,,
2021,Nusa Tenggara Timur,uc,8.445162780703697e-06,,
2021,Nusa Tenggara Timur,vulnerable,0.004987108,,
2021,Papua,amc,0.00501201,,
2021,Papua,mc,0.002258145,,
2021,Papua,poor,0.003389137,,
2021,Papua,uc,8.991443733317752e-06,,
2021,Papua,vulnerable,0.001949821,,
2021,Papua Barat,amc,0.001644692,,
2021,Papua Barat,mc,0.000593471,,
2021,Papua Barat,poor,0.000806649,,
2021,Papua Barat,uc,5.768395768861881e-06,,
2021,Papua Barat,vulnerable,0.000642494,,
2021,Riau,amc,0.014357694513989272,,
2021,Riau,mc,0.003397455,,
2021,Riau,poor,0.001844027,,
2021,Riau,uc,4.6168014893002354e-05,,
2021,Riau,vulnerable,0.006267319,,
2021,Sulawesi Barat,amc,0.002425131,,
2021,Sulawesi Barat,mc,0.000824134,,
2021,Sulawesi Barat,poor,0.000578785,,
2021,Sulawesi Barat,uc,2.2583690168206775e-05,,
2021,Sulawesi Barat,vulnerable,0.001275088,,
2021,Sulawesi Selatan,amc,0.015116108300925505,,
2021,Sulawesi Selatan,mc,0.008746244,,
2021,Sulawesi Selatan,poor,0.002890371,,
2021,Sulawesi Selatan,uc,0.00015199,,
2021,Sulawesi Selatan,vulnerable,0.006010575,,
2021,Sulawesi Tengah,amc,0.005512946,,
2021,Sulawesi Tengah,mc,0.00129509,,
2021,Sulawesi Tengah,poor,0.001489198,,
2021,Sulawesi Tengah,uc,1.0286685208588424e-05,,
2021,Sulawesi Tengah,vulnerable,0.003147599,,
2021,Sulawesi Tenggara,amc,0.004391673,,
2021,Sulawesi Tenggara,mc,0.002463869,,
2021,Sulawesi Tenggara,poor,0.001173489,,
2021,Sulawesi Tenggara,uc,5.4505983738314e-05,,
2021,Sulawesi Tenggara,vulnerable,0.001980289,,
2021,Sulawesi Utara,amc,0.004377634,,
2021,Sulawesi Utara,mc,0.002486288,,
2021,Sulawesi Utara,poor,0.000722965,,
2021,Sulawesi Utara,uc,3.88766088667148e-05,,
2021,Sulawesi Utara,vulnerable,0.001676868,,
2021,Sumatera Barat,amc,0.011301244941083706,,
2021,Sumatera Barat,mc,0.002547388,,
2021,Sumatera Barat,poor,0.001364849,,
2021,Sumatera Barat,uc,1.8123923115494268e-05,,
2021,Sumatera Barat,vulnerable,0.005367881,,
2021,Sumatera Selatan,amc,0.014625768588309437,,
2021,Sumatera Selatan,mc,0.005837239,,
2021,Sumatera Selatan,poor,0.004100949,,
2021,Sumatera Selatan,uc,3.90693603675914e-05,,
2021,Sumatera Selatan,vulnerable,0.007346715,,
2021,Sumatera Utara,amc,0.029443336241773983,,
2021,Sumatera Utara,mc,0.005323191,,
2021,Sumatera Utara,poor,0.004948211,,
2021,Sumatera Utara,uc,0.000106457,,
2021,Sumatera Utara,vulnerable,0.015097167215365751,,
2021,Papua Barat Daya,amc,0.00501201,,
2021,Papua Barat Daya,mc,0.002258145,,
2021,Papua Barat Daya,poor,0.003389137,,
2021,Papua Barat Daya,uc,8.991443733317752e-06,,
2021,Papua Barat Daya,vulnerable,0.001949821,,
2021,Papua Tengah,amc,0.00501201,,
2021,Papua Tengah,mc,0.002258145,,
2021,Papua Tengah,poor,0.003389137,,
2021,Papua Tengah,uc,8.991443733317752e-06,,
2021,Papua Tengah,vulnerable,0.001949821,,
2021,Papua Selatan,amc,0.00501201,,
2021,Papua Selatan,mc,0.002258145,,
2021,Papua Selatan,poor,0.003389137,,
2021,Papua Selatan,uc,8.991443733317752e-06,,
2021,Papua Selatan,vulnerable,0.001949821,,
2021,Papua Pegunungan,amc,0.00501201,,
2021,Papua Pegunungan,mc,0.002258145,,
2021,Papua Pegunungan,poor,0.003389137,,
2021,Papua Pegunungan,uc,8.991443733317752e-06,,
2021,Papua Pegunungan,vulnerable,0.001949821,,
2022,Aceh,amc,0.009947403,,
2022,Aceh,mc,0.001780128,,
2022,Aceh,poor,0.002942395,,
2022,Aceh,uc,1.2979014198409877e-05,,
2022,Aceh,vulnerable,0.005419023,,
2022,Bali,amc,0.008724203,,
2022,Bali,mc,0.003849489,,
2022,Bali,poor,0.000750115,,
2022,Bali,uc,5.810204325610746e-05,,
2022,Bali,vulnerable,0.00304968,,
2022,Banten,amc,0.025518609,,
2022,Banten,mc,0.010570674,,
2022,Banten,poor,0.002968666,,
2022,Banten,uc,0.000181576,,
2022,Banten,vulnerable,0.008925302,,
2022,Bengkulu,amc,0.003531351,,
2022,Bengkulu,mc,0.000629568,,
2022,Bengkulu,poor,0.001083973,,
2022,Bengkulu,uc,5.112320339988163e-06,,
2022,Bengkulu,vulnerable,0.002163087,,
2022,DI Yogyakarta,amc,0.006222171,,
2022,DI Yogyakarta,mc,0.002798899,,
2022,DI Yogyakarta,poor,0.00165848,,
2022,DI Yogyakarta,uc,0.000110786,,
2022,DI Yogyakarta,vulnerable,0.003829649,,
2022,DKI Jakarta,amc,0.019486458816082984,,
2022,DKI Jakarta,mc,0.010322702983335168,,
2022,DKI Jakarta,poor,0.001830882,,
2022,DKI Jakarta,uc,0.000476773,,
2022,DKI Jakarta,vulnerable,0.006887779,,
2022,Gorontalo,amc,0.001822352,,
2022,Gorontalo,mc,0.000968888,,
2022,Gorontalo,poor,0.000676278,,
2022,Gorontalo,uc,2.1407603377676368e-05,,
2022,Gorontalo,vulnerable,0.000898215,,
2022,Jambi,amc,0.007048177,,
2022,Jambi,mc,0.001799979,,
2022,Jambi,poor,0.001018834,,
2022,Jambi,uc,2.9434801429115938e-05,,
2022,Jambi,vulnerable,0.003482479,,
2022,Jawa Barat,amc,0.084896159,,
2022,Jawa Barat,mc,0.04760408,,
2022,Jawa Barat,poor,0.014846540800847659,,
2022,Jawa Barat,uc,0.001514789,,
2022,Jawa Barat,vulnerable,0.035325035,,
2022,Jawa Tengah,amc,0.061746653,,
2022,Jawa Tengah,mc,0.021748024,,
2022,Jawa Tengah,poor,0.013972954310288596,,
2022,Jawa Tengah,uc,0.000475286,,
2022,Jawa Tengah,vulnerable,0.029870694,,
2022,Jawa Timur,amc,0.071031089,,
2022,Jawa Timur,mc,0.024286973614116896,,
2022,Jawa Timur,poor,0.015248820538452093,,
2022,Jawa Timur,uc,0.00040443,,
2022,Jawa Timur,vulnerable,0.036001233,,
2022,Kalimantan Barat,amc,0.010849474056294783,,
2022,Kalimantan Barat,mc,0.00248094,,
2022,Kalimantan Barat,poor,0.001277339,,
2022,Kalimantan Barat,uc,2.1681186428776874e-05,,
2022,Kalimantan Barat,vulnerable,0.004355844,,
2022,Kalimantan Selatan,amc,0.009512858,,
2022,Kalimantan Selatan,mc,0.002382574,,
2022,Kalimantan Selatan,poor,0.000713708,,
2022,Kalimantan Selatan,uc,3.670843279614415e-05,,
2022,Kalimantan Selatan,vulnerable,0.00324645,,
2022,Kalimantan Tengah,amc,0.005674419,,
2022,Kalimantan Tengah,mc,0.00200148,,
2022,Kalimantan Tengah,poor,0.000529168,,
2022,Kalimantan Tengah,uc,1.0232461580363447e-05,,
2022,Kalimantan Tengah,vulnerable,0.001809263,,
2022,Kalimantan Timur,amc,0.00789108,,
2022,Kalimantan Timur,mc,0.001960253,,
2022,Kalimantan Timur,poor,0.000861583,,
2022,Kalimantan Timur,uc,3.197513552202349e-05,,
2022,Kalimantan Timur,vulnerable,0.002900587,,
2022,Kalimantan Utara,amc,0.001456262,,
2022,Kalimantan Utara,mc,0.000255214,,
2022,Kalimantan Utara,poor,0.000180381,,
2022,Kalimantan Utara,uc,2.2697532316426723e-07,,
2022,Kalimantan Utara,vulnerable,0.000773299,,
2022,Kepulauan Bangka Belitung,amc,0.003424753,,
2022,Kepulauan Bangka Belitung,mc,0.00041845,,
2022,Kepulauan Bangka Belitung,poor,0.000243555,,
2022,Kepulauan Bangka Belitung,uc,4.1501885718086134e-07,,
2022,Kepulauan Bangka Belitung,vulnerable,0.001390211,,
2022,Kepulauan Riau,amc,0.004967483,,
2022,Kepulauan Riau,mc,0.00166053,,
2022,Kepulauan Riau,poor,0.00055316,,
2022,Kepulauan Riau,uc,7.412242120392015e-06,,
2022,Kepulauan Riau,vulnerable,0.001679171,,
2022,Lampung,amc,0.015463610376616716,,
2022,Lampung,mc,0.003114585,,
2022,Lampung,poor,0.003655709,,
2022,Lampung,uc,3.8516402155880884e-05,,
2022,Lampung,vulnerable,0.009327403,,
2022,Maluku,amc,0.00291393,,
2022,Maluku,mc,0.000513771,,
2022,Maluku,poor,0.001059675,,
2022,Maluku,vulnerable,0.002146253,,
2022,Maluku,uc,0,,
2022,Maluku Utara,amc,0.002713488,,
2022,Maluku Utara,mc,0.00048227,,
2022,Maluku Utara,poor,0.000291296,,
2022,Maluku Utara,uc,3.0143989833007383e-06,,
2022,Maluku Utara,vulnerable,0.001182469,,
2022,Nusa Tenggara Barat,amc,0.009372936,,
2022,Nusa Tenggara Barat,mc,0.003566873,,
2022,Nusa Tenggara Barat,poor,0.002669312,,
2022,Nusa Tenggara Barat,uc,6.143341630925173e-05,,
2022,Nusa Tenggara Barat,vulnerable,0.003848706,,
2022,Nusa Tenggara Timur,amc,0.008399348,,
2022,Nusa Tenggara Timur,mc,0.001791587,,
2022,Nusa Tenggara Timur,poor,0.004126934,,
2022,Nusa Tenggara Timur,uc,8.335724532505063e-06,,
2022,Nusa Tenggara Timur,vulnerable,0.006258144,,
2022,Papua,amc,0.005075994,,
2022,Papua,mc,0.002140215,,
2022,Papua,poor,0.003362899,,
2022,Papua,uc,1.968266191536196e-05,,
2022,Papua,vulnerable,0.002062064,,
2022,Papua Barat,amc,0.001634866,,
2022,Papua Barat,mc,0.00053456,,
2022,Papua Barat,poor,0.000797867,,
2022,Papua Barat,uc,1.1041423156067018e-06,,
2022,Papua Barat,vulnerable,0.000772922,,
2022,Riau,amc,0.014498227848801067,,
2022,Riau,mc,0.003302688,,
2022,Riau,poor,0.00176885,,
2022,Riau,uc,6.49375855810765e-05,,
2022,Riau,vulnerable,0.006449619,,
2022,Sulawesi Barat,amc,0.002317599,,
2022,Sulawesi Barat,mc,0.000726742,,
2022,Sulawesi Barat,poor,0.000604362,,
2022,Sulawesi Barat,uc,2.2308031086622294e-05,,
2022,Sulawesi Barat,vulnerable,0.001473019,,
2022,Sulawesi Selatan,amc,0.015852517,,
2022,Sulawesi Selatan,mc,0.007739648,,
2022,Sulawesi Selatan,poor,0.002835266,,
2022,Sulawesi Selatan,uc,0.000162518,,
2022,Sulawesi Selatan,vulnerable,0.006253182,,
2022,Sulawesi Tengah,amc,0.005661642,,
2022,Sulawesi Tengah,mc,0.001122308,,
2022,Sulawesi Tengah,poor,0.001416298,,
2022,Sulawesi Tengah,uc,3.399814081604162e-06,,
2022,Sulawesi Tengah,vulnerable,0.003284099,,
2022,Sulawesi Tenggara,amc,0.004614403,,
2022,Sulawesi Tenggara,mc,0.00223389,,
2022,Sulawesi Tenggara,poor,0.001129768,,
2022,Sulawesi Tenggara,uc,3.880756408040828e-05,,
2022,Sulawesi Tenggara,vulnerable,0.002095675,,
2022,Sulawesi Utara,amc,0.004251559,,
2022,Sulawesi Utara,mc,0.002457882,,
2022,Sulawesi Utara,poor,0.0006752,,
2022,Sulawesi Utara,uc,1.4490223700783253e-05,,
2022,Sulawesi Utara,vulnerable,0.001878586,,
2022,Sumatera Barat,amc,0.011346959200514067,,
2022,Sumatera Barat,mc,0.002277805,,
2022,Sumatera Barat,poor,0.001222489,,
2022,Sumatera Barat,uc,2.284045660486381e-05,,
2022,Sumatera Barat,vulnerable,0.005768442,,
2022,Sumatera Selatan,amc,0.014964723,,
2022,Sumatera Selatan,mc,0.005418241,,
2022,Sumatera Selatan,poor,0.003809893,,
2022,Sumatera Selatan,uc,2.260107590001621e-05,,
2022,Sumatera Selatan,vulnerable,0.007797088,,
2022,Sumatera Utara,amc,0.029236214,,
2022,Sumatera Utara,mc,0.005625098,,
2022,Sumatera Utara,poor,0.004624973,,
2022,Sumatera Utara,uc,6.74814703377484e-05,,
2022,Sumatera Utara,vulnerable,0.015400930244972856,,
2022,Papua Barat Daya,amc,0.005075994,,
2022,Papua Barat Daya,mc,0.002140215,,
2022,Papua Barat Daya,poor,0.003362899,,
2022,Papua Barat Daya,uc,1.968266191536196e-05,,
2022,Papua Barat Daya,vulnerable,0.002062064,,
2022,Papua Tengah,amc,0.005075994,,
2022,Papua Tengah,mc,0.002140215,,
2022,Papua Tengah,poor,0.003362899,,
2022,Papua Tengah,uc,1.968266191536196e-05,,
2022,Papua Tengah,vulnerable,0.002062064,,
2022,Papua Selatan,amc,0.005075994,,
2022,Papua Selatan,mc,0.002140215,,
2022,Papua Selatan,poor,0.003362899,,
2022,Papua Selatan,uc,1.968266191536196e-05,,
2022,Papua Selatan,vulnerable,0.002062064,,
2022,Papua Pegunungan,amc,0.005075994,,
2022,Papua Pegunungan,mc,0.002140215,,
2022,Papua Pegunungan,poor,0.003362899,,
2022,Papua Pegunungan,uc,1.968266191536196e-05,,
2022,Papua Pegunungan,vulnerable,0.002062064,,
2023,Aceh,amc,0.009874357,,
2023,Aceh,mc,0.001639086,,
2023,Aceh,poor,0.002914698,,
2023,Aceh,uc,2.5210912131991545e-06,,
2023,Aceh,vulnerable,0.005737685,,
2023,Bali,amc,0.008704225,,
2023,Bali,mc,0.004817281,,
2023,Bali,poor,0.000700121,,
